Date,Max flow (ML/day),Min flow (ML/day),Mean flow (ML/day),Max flow (m3/s),Min flow (m3/s),Mean flow (m3/s),weekNumber
"2016-05-14 00:00",887.400,747.200,810.6,10.271,8.648,9.382,
"2016-05-13 00:00",747.200,708.000,721.1,8.648,8.195,8.346,
"2016-05-12 00:00",747.200,534.300,654.1,8.648,6.184,7.571,
"2016-05-11 00:00",534.300,446.300,491.7,6.184,5.165,5.692,
"2016-05-10 00:00",503.700,350.600,422.8,5.830,4.058,4.893,
"2016-05-09 00:00",370.500,331.400,355.1,4.288,3.836,4.110,
"2016-05-08 00:00",331.400,313.000,319.3,3.836,3.623,3.696,
"2016-05-07 00:00",350.600,0.000,339.1,4.058,0.000,3.925,
"2016-05-06 00:00",350.600,331.400,343.8,4.058,3.836,3.979,
"2016-05-05 00:00",393.800,350.600,363.2,4.558,4.058,4.204,
"2016-05-04 00:00",419.500,331.400,385.7,4.855,3.836,4.465,
"2016-05-03 00:00",331.400,295.300,306.6,3.836,3.418,3.549,
"2016-05-02 00:00",331.400,313.000,319.7,3.836,3.623,3.701,
"2016-05-01 00:00",370.500,245.700,289.6,4.288,2.844,3.352,
"2016-04-30 00:00",295.300,245.700,265.4,3.418,2.844,3.072,
"2016-04-29 00:00",245.700,229.100,231.1,2.844,2.652,2.675,
"2016-04-28 00:00",245.700,245.700,245.7,2.844,2.844,2.844,
"2016-04-27 00:00",278.300,262.000,267.9,3.221,3.033,3.101,
"2016-04-26 00:00",331.400,278.300,307.7,3.836,3.221,3.562,
"2016-04-25 00:00",370.500,331.400,359.9,4.288,3.836,4.166,
"2016-04-24 00:00",370.500,278.300,333.0,4.288,3.221,3.855,
"2016-04-23 00:00",313.000,278.300,287.0,3.623,3.221,3.322,
"2016-04-22 00:00",350.600,245.700,295.1,4.058,2.844,3.416,
"2016-04-21 00:00",245.700,229.100,231.7,2.844,2.652,2.682,
"2016-04-20 00:00",229.100,229.100,229.1,2.652,2.652,2.652,
"2016-04-19 00:00",245.700,229.100,233.0,2.844,2.652,2.698,
"2016-04-18 00:00",245.700,245.700,245.7,2.844,2.844,2.844,
"2016-04-17 00:00",245.700,245.700,245.7,2.844,2.844,2.844,
"2016-04-16 00:00",262.000,245.700,255.7,3.033,2.844,2.960,
"2016-04-15 00:00",262.000,262.000,262.0,3.033,3.033,3.033,
"2016-04-14 00:00",262.000,262.000,262.0,3.033,3.033,3.033,
"2016-04-13 00:00",278.300,0.000,275.2,3.221,0.000,3.185,
"2016-04-12 00:00",278.300,278.300,278.3,3.221,3.221,3.221,
"2016-04-11 00:00",331.400,278.300,303.5,3.836,3.221,3.512,
"2016-04-10 00:00",393.800,331.400,358.5,4.558,3.836,4.149,
"2016-04-09 00:00",393.800,350.600,385.8,4.558,4.058,4.465,
"2016-04-08 00:00",350.600,278.300,303.4,4.058,3.221,3.512,
"2016-04-07 00:00",419.500,278.300,345.4,4.855,3.221,3.998,
"2016-04-06 00:00",331.400,198.400,233.2,3.836,2.296,2.699,
"2016-04-05 00:00",198.400,198.400,198.4,2.296,2.296,2.296,
"2016-04-04 00:00",198.400,198.400,198.4,2.296,2.296,2.296,
"2016-04-03 00:00",213.300,198.400,201.3,2.469,2.296,2.329,
"2016-04-02 00:00",198.400,198.400,198.4,2.296,2.296,2.296,
"2016-04-01 00:00",198.400,198.400,198.4,2.296,2.296,2.296,
"2016-03-31 00:00",213.300,198.400,207.8,2.469,2.296,2.406,
"2016-03-30 00:00",229.100,213.300,215.7,2.652,2.469,2.497,
"2016-03-29 00:00",229.100,229.100,229.1,2.652,2.652,2.652,
"2016-03-28 00:00",229.100,229.100,229.1,2.652,2.652,2.652,
"2016-03-27 00:00",245.700,229.100,240.9,2.844,2.652,2.789,
"2016-03-26 00:00",262.000,245.700,249.0,3.033,2.844,2.883,
"2016-03-25 00:00",295.300,262.000,273.0,3.418,3.033,3.160,
"2016-03-24 00:00",419.500,295.300,344.3,4.855,3.418,3.985,
"2016-03-23 00:00",634.200,370.500,544.0,7.340,4.288,6.296,
"2016-03-22 00:00",747.200,534.300,622.7,8.648,6.184,7.207,
"2016-03-21 00:00",1041.600,747.200,932.1,12.056,8.648,10.789,
"2016-03-20 00:00",1041.600,634.200,839.4,12.056,7.340,9.715,
"2016-03-19 00:00",670.400,474.300,546.3,7.759,5.490,6.323,
"2016-03-18 00:00",670.400,419.500,469.5,7.759,4.855,5.433,
"2016-03-17 00:00",599.500,0.000,482.2,6.939,0.000,5.581,
"2016-03-16 00:00",790.300,0.000,633.9,9.148,0.000,7.337,
"2016-03-15 00:00",790.300,747.200,779.9,9.148,8.648,9.027,
"2016-03-14 00:00",747.200,474.300,587.2,8.648,5.490,6.797,
"2016-03-13 00:00",474.300,331.400,420.7,5.490,3.836,4.869,
"2016-03-12 00:00",331.400,245.700,286.1,3.836,2.844,3.312,
"2016-03-11 00:00",245.700,198.400,217.1,2.844,2.296,2.513,
"2016-03-10 00:00",198.400,170.700,180.2,2.296,1.976,2.085,
"2016-03-09 00:00",170.700,170.700,170.7,1.976,1.976,1.976,
"2016-03-08 00:00",170.700,158.000,166.7,1.976,1.829,1.930,
"2016-03-07 00:00",170.700,170.700,170.7,1.976,1.976,1.976,
"2016-03-06 00:00",170.700,158.000,165.9,1.976,1.829,1.920,
"2016-03-05 00:00",170.700,170.700,170.7,1.976,1.976,1.976,
"2016-03-04 00:00",55581.500,158.000,3179.8,643.304,1.829,36.804,
"2016-03-03 00:00",313.000,213.300,288.0,3.623,2.469,3.334,
"2016-03-02 00:00",213.300,170.700,172.7,2.469,1.976,1.999,
"2016-03-01 00:00",184.200,0.000,174.7,2.132,0.000,2.022,
"2016-02-29 00:00",184.200,184.200,184.2,2.132,2.132,2.132,
"2016-02-28 00:00",184.200,184.200,184.2,2.132,2.132,2.132,
"2016-02-27 00:00",184.200,184.200,184.2,2.132,2.132,2.132,
"2016-02-26 00:00",184.200,184.200,184.2,2.132,2.132,2.132,
"2016-02-25 00:00",198.400,184.200,185.1,2.296,2.132,2.143,
"2016-02-24 00:00",262.000,198.400,215.9,3.033,2.296,2.499,
"2016-02-23 00:00",262.000,198.400,218.1,3.033,2.296,2.524,
"2016-02-22 00:00",213.300,198.400,207.3,2.469,2.296,2.400,
"2016-02-21 00:00",213.300,198.400,210.3,2.469,2.296,2.434,
"2016-02-20 00:00",213.300,198.400,203.7,2.469,2.296,2.357,
"2016-02-19 00:00",213.300,198.400,206.5,2.469,2.296,2.390,
"2016-02-18 00:00",229.100,198.400,222.5,2.652,2.296,2.575,
"2016-02-17 00:00",198.400,184.200,192.6,2.296,2.132,2.229,
"2016-02-16 00:00",184.200,184.200,184.2,2.132,2.132,2.132,
"2016-02-15 00:00",184.200,184.200,184.2,2.132,2.132,2.132,
"2016-02-14 00:00",213.300,184.200,197.4,2.469,2.132,2.285,
"2016-02-13 00:00",198.400,184.200,193.6,2.296,2.132,2.241,
"2016-02-12 00:00",213.300,198.400,202.2,2.469,2.296,2.341,
"2016-02-11 00:00",295.300,198.400,224.4,3.418,2.296,2.598,
"2016-02-10 00:00",370.500,245.700,302.4,4.288,2.844,3.500,
"2016-02-09 00:00",278.300,262.000,266.7,3.221,3.033,3.087,
"2016-02-08 00:00",295.300,278.300,289.8,3.418,3.221,3.354,
"2016-02-07 00:00",331.400,295.300,315.7,3.836,3.418,3.655,
"2016-02-06 00:00",350.600,331.400,342.0,4.058,3.836,3.958,
"2016-02-05 00:00",419.500,350.600,371.8,4.855,4.058,4.303,
"2016-02-04 00:00",446.300,350.600,410.3,5.165,4.058,4.749,
"2016-02-03 00:00",566.200,446.300,515.8,6.554,5.165,5.970,
"2016-02-02 00:00",708.000,566.200,647.4,8.195,6.554,7.493,
"2016-02-01 00:00",887.400,708.000,783.6,10.271,8.195,9.070,
"2016-01-31 00:00",990.700,446.300,740.5,11.467,5.165,8.571,
"2016-01-30 00:00",534.300,393.800,452.3,6.184,4.558,5.235,
"2016-01-29 00:00",534.300,262.000,310.9,6.184,3.033,3.599,
"2016-01-28 00:00",278.300,262.000,268.8,3.221,3.033,3.111,
"2016-01-27 00:00",295.300,278.300,280.9,3.418,3.221,3.251,
"2016-01-26 00:00",295.300,295.300,295.3,3.418,3.418,3.418,
"2016-01-25 00:00",295.300,262.000,278.5,3.418,3.033,3.224,
"2016-01-24 00:00",262.000,245.700,245.8,3.033,2.844,2.845,
"2016-01-23 00:00",262.000,0.000,246.6,3.033,0.000,2.855,
"2016-01-22 00:00",229.100,198.400,205.2,2.652,2.296,2.375,
"2016-01-21 00:00",213.300,213.300,213.3,2.469,2.469,2.469,
"2016-01-20 00:00",213.300,198.400,200.1,2.469,2.296,2.316,
"2016-01-19 00:00",213.300,198.400,204.5,2.469,2.296,2.367,
"2016-01-18 00:00",213.300,213.300,213.3,2.469,2.469,2.469,
"2016-01-17 00:00",213.300,184.200,195.8,2.469,2.132,2.266,
"2016-01-16 00:00",198.400,0.000,188.7,2.296,0.000,2.184,
"2016-01-15 00:00",262.000,198.400,220.2,3.033,2.296,2.549,
"2016-01-14 00:00",331.400,198.400,255.3,3.836,2.296,2.955,
"2016-01-13 00:00",198.400,184.200,194.6,2.296,2.132,2.252,
"2016-01-12 00:00",229.100,198.400,213.3,2.652,2.296,2.469,
"2016-01-11 00:00",370.500,229.100,273.2,4.288,2.652,3.163,
"2016-01-10 00:00",370.500,184.200,302.6,4.288,2.132,3.502,
"2016-01-09 00:00",313.000,184.200,216.6,3.623,2.132,2.507,
"2016-01-08 00:00",350.600,213.300,266.7,4.058,2.469,3.087,
"2016-01-07 00:00",213.300,213.300,213.3,2.469,2.469,2.469,
"2016-01-06 00:00",213.300,213.300,213.3,2.469,2.469,2.469,
"2016-01-05 00:00",229.100,213.300,215.1,2.652,2.469,2.490,
"2016-01-04 00:00",229.100,229.100,229.1,2.652,2.652,2.652,
"2016-01-03 00:00",245.700,229.100,238.7,2.844,2.652,2.763,
"2016-01-02 00:00",262.000,245.700,257.7,3.033,2.844,2.983,
"2016-01-01 00:00",295.300,262.000,279.7,3.418,3.033,3.237,
"2015-12-31 00:00",350.600,295.300,316.3,4.058,3.418,3.662,
"2015-12-30 00:00",474.300,350.600,411.0,5.490,4.058,4.756,
"2015-12-29 00:00",534.300,474.300,516.6,6.184,5.490,5.979,
"2015-12-28 00:00",534.300,446.300,477.7,6.184,5.165,5.529,
"2015-12-27 00:00",747.200,446.300,507.1,8.648,5.165,5.869,
"2015-12-26 00:00",747.200,278.300,383.5,8.648,3.221,4.439,
"2015-12-25 00:00",474.300,295.300,347.0,5.490,3.418,4.016,
"2015-12-24 00:00",534.300,350.600,491.4,6.184,4.058,5.687,
"2015-12-23 00:00",503.700,331.400,362.4,5.830,3.836,4.195,
"2015-12-22 00:00",566.200,503.700,546.1,6.554,5.830,6.321,
"2015-12-21 00:00",566.200,474.300,543.5,6.554,5.490,6.291,
"2015-12-20 00:00",474.300,350.600,446.0,5.490,4.058,5.161,
"2015-12-19 00:00",419.500,278.300,368.7,4.855,3.221,4.268,
"2015-12-18 00:00",370.500,245.700,294.3,4.288,2.844,3.406,
"2015-12-17 00:00",245.700,245.700,245.7,2.844,2.844,2.844,
"2015-12-16 00:00",245.700,229.100,239.8,2.844,2.652,2.775,
"2015-12-15 00:00",245.700,245.700,245.7,2.844,2.844,2.844,
"2015-12-14 00:00",245.700,213.300,224.8,2.844,2.469,2.603,
"2015-12-13 00:00",229.100,213.300,223.2,2.652,2.469,2.584,
"2015-12-12 00:00",295.300,229.100,238.0,3.418,2.652,2.755,
"2015-12-11 00:00",370.500,295.300,357.2,4.288,3.418,4.135,
"2015-12-10 00:00",313.000,213.300,248.2,3.623,2.469,2.873,
"2015-12-09 00:00",313.000,213.300,230.2,3.623,2.469,2.665,
"2015-12-08 00:00",229.100,229.100,229.1,2.652,2.652,2.652,
"2015-12-07 00:00",262.000,229.100,237.9,3.033,2.652,2.754,
"2015-12-06 00:00",370.500,262.000,324.0,4.288,3.033,3.750,
"2015-12-05 00:00",370.500,278.300,304.0,4.288,3.221,3.519,
"2015-12-04 00:00",393.800,278.300,302.4,4.558,3.221,3.500,
"2015-12-03 00:00",474.300,393.800,445.9,5.490,4.558,5.161,
"2015-12-02 00:00",419.500,295.300,316.0,4.855,3.418,3.657,
"2015-12-01 00:00",313.000,295.300,310.3,3.623,3.418,3.591,
"2015-11-30 00:00",350.600,313.000,324.7,4.058,3.623,3.759,
"2015-11-29 00:00",393.800,350.600,376.0,4.558,4.058,4.352,
"2015-11-28 00:00",370.500,295.300,311.1,4.288,3.418,3.601,
"2015-11-27 00:00",331.400,295.300,304.9,3.836,3.418,3.529,
"2015-11-26 00:00",331.400,313.000,322.4,3.836,3.623,3.731,
"2015-11-25 00:00",350.600,313.000,342.4,4.058,3.623,3.963,
"2015-11-24 00:00",370.500,350.600,369.8,4.288,4.058,4.279,
"2015-11-23 00:00",370.500,331.400,353.1,4.288,3.836,4.087,
"2015-11-22 00:00",331.400,331.400,331.4,3.836,3.836,3.836,
"2015-11-21 00:00",350.600,331.400,336.3,4.058,3.836,3.892,
"2015-11-20 00:00",350.600,331.400,332.4,4.058,3.836,3.848,
"2015-11-19 00:00",474.300,350.600,366.4,5.490,4.058,4.240,
"2015-11-18 00:00",474.300,313.000,361.1,5.490,3.623,4.179,
"2015-11-17 00:00",446.300,313.000,338.2,5.165,3.623,3.914,
"2015-11-16 00:00",350.600,331.400,332.6,4.058,3.836,3.850,
"2015-11-15 00:00",370.500,350.600,352.0,4.288,4.058,4.074,
"2015-11-14 00:00",474.300,370.500,386.3,5.490,4.288,4.471,
"2015-11-13 00:00",566.200,474.300,553.9,6.554,5.490,6.412,
"2015-11-12 00:00",634.200,534.300,587.2,7.340,6.184,6.796,
"2015-11-11 00:00",670.400,599.500,640.1,7.759,6.939,7.409,
"2015-11-10 00:00",599.500,313.000,436.3,6.939,3.623,5.050,
"2015-11-09 00:00",370.500,313.000,339.8,4.288,3.623,3.934,
"2015-11-08 00:00",419.500,370.500,400.4,4.855,4.288,4.634,
"2015-11-07 00:00",566.200,393.800,480.7,6.554,4.558,5.564,
"2015-11-06 00:00",837.800,446.300,564.0,9.697,5.165,6.528,
"2015-11-05 00:00",837.800,566.200,635.5,9.697,6.554,7.356,
"2015-11-04 00:00",566.200,0.000,563.8,6.554,0.000,6.527,
"2015-11-03 00:00",566.200,474.300,525.5,6.554,5.490,6.082,
"2015-11-02 00:00",474.300,446.300,468.6,5.490,5.165,5.424,
"2015-11-01 00:00",474.300,446.300,470.7,5.490,5.165,5.448,
"2015-10-31 00:00",474.300,474.300,474.3,5.490,5.490,5.490,
"2015-10-30 00:00",503.700,474.300,486.8,5.830,5.490,5.635,
"2015-10-29 00:00",503.700,503.700,503.7,5.830,5.830,5.830,
"2015-10-28 00:00",534.300,503.700,516.8,6.184,5.830,5.982,
"2015-10-27 00:00",566.200,534.300,550.4,6.554,6.184,6.371,
"2015-10-26 00:00",599.500,566.200,593.0,6.939,6.554,6.864,
"2015-10-25 00:00",634.200,599.500,618.0,7.340,6.939,7.153,
"2015-10-24 00:00",670.400,634.200,659.2,7.759,7.340,7.630,
"2015-10-23 00:00",670.400,566.200,622.1,7.759,6.554,7.200,
"2015-10-22 00:00",599.500,566.200,586.3,6.939,6.554,6.787,
"2015-10-21 00:00",599.500,566.200,594.1,6.939,6.554,6.876,
"2015-10-20 00:00",634.200,599.500,609.0,7.340,6.939,7.049,
"2015-10-19 00:00",670.400,634.200,655.9,7.759,7.340,7.591,
"2015-10-18 00:00",747.200,670.400,713.5,8.648,7.759,8.258,
"2015-10-17 00:00",837.800,747.200,791.8,9.697,8.648,9.165,
"2015-10-16 00:00",790.300,331.400,399.2,9.148,3.836,4.621,
"2015-10-15 00:00",599.500,370.500,467.1,6.939,4.288,5.406,
"2015-10-14 00:00",990.700,599.500,760.1,11.467,6.939,8.797,
"2015-10-13 00:00",1462.000,837.800,1127.3,16.921,9.697,13.048,
"2015-10-12 00:00",837.800,634.200,733.6,9.697,7.340,8.490,
"2015-10-11 00:00",634.200,370.500,554.8,7.340,4.288,6.421,
"2015-10-10 00:00",370.500,350.600,355.1,4.288,4.058,4.110,
"2015-10-09 00:00",370.500,350.600,368.1,4.288,4.058,4.260,
"2015-10-08 00:00",599.500,370.500,405.2,6.939,4.288,4.690,
"2015-10-07 00:00",708.000,599.500,684.8,8.195,6.939,7.926,
"2015-10-06 00:00",708.000,534.300,610.4,8.195,6.184,7.064,
"2015-10-05 00:00",599.500,419.500,490.4,6.939,4.855,5.676,
"2015-10-04 00:00",419.500,370.500,393.0,4.855,4.288,4.549,
"2015-10-03 00:00",350.600,350.600,350.6,4.058,4.058,4.058,
"2015-10-02 00:00",350.600,331.400,333.3,4.058,3.836,3.858,
"2015-10-01 00:00",331.400,331.400,331.4,3.836,3.836,3.836,
"2015-09-30 00:00",350.600,331.400,339.4,4.058,3.836,3.929,
"2015-09-29 00:00",393.800,350.600,363.2,4.558,4.058,4.203,
"2015-09-28 00:00",393.800,0.800,207.3,4.558,0.009,2.399,
"2015-09-27 00:00",141557.800,0.500,31475.6,1638.400,0.006,364.300,
"2015-09-26 00:00",393.800,350.600,358.5,4.558,4.058,4.149,
"2015-09-25 00:00",747.200,393.800,625.0,8.648,4.558,7.234,
"2015-09-24 00:00",1094.000,566.200,704.2,12.662,6.554,8.151,
"2015-09-23 00:00",1202.100,393.800,624.0,13.913,4.558,7.222,
"2015-09-22 00:00",790.300,419.500,492.7,9.148,4.855,5.702,
"2015-09-21 00:00",1243.600,790.300,1199.2,14.393,9.148,13.879,
"2015-09-20 00:00",1329.100,1094.000,1274.4,15.384,12.662,14.750,
"2015-09-19 00:00",1094.000,419.500,537.2,12.662,4.855,6.217,
"2015-09-18 00:00",1147.100,670.400,938.0,13.277,7.759,10.857,
"2015-09-17 00:00",1329.100,1147.100,1271.6,15.384,13.277,14.718,
"2015-09-16 00:00",1202.100,599.500,785.1,13.913,6.939,9.087,
"2015-09-15 00:00",887.400,393.800,568.8,10.271,4.558,6.583,
"2015-09-14 00:00",474.300,393.800,444.1,5.490,4.558,5.140,
"2015-09-13 00:00",599.500,474.300,537.7,6.939,5.490,6.224,
"2015-09-12 00:00",747.200,599.500,671.6,8.648,6.939,7.773,
"2015-09-11 00:00",939.200,747.200,854.9,10.870,8.648,9.895,
"2015-09-10 00:00",939.200,634.200,765.8,10.870,7.340,8.864,
"2015-09-09 00:00",634.200,419.500,492.4,7.340,4.855,5.699,
"2015-09-08 00:00",534.300,446.300,504.1,6.184,5.165,5.835,
"2015-09-07 00:00",566.200,503.700,519.7,6.554,5.830,6.016,
"2015-09-06 00:00",503.700,370.500,437.9,5.830,4.288,5.069,
"2015-09-05 00:00",503.700,393.800,464.7,5.830,4.558,5.378,
"2015-09-04 00:00",708.000,503.700,594.4,8.195,5.830,6.880,
"2015-09-03 00:00",990.700,0.000,836.6,11.467,0.000,9.684,
"2015-09-02 00:00",1418.400,990.700,1185.5,16.416,11.467,13.721,
"2015-09-01 00:00",2160.500,1418.400,1781.7,25.006,16.416,20.622,
"2015-08-31 00:00",2710.000,2160.500,2494.4,31.366,25.006,28.871,
"2015-08-30 00:00",2790.200,2710.000,2762.1,32.295,31.366,31.969,
"2015-08-29 00:00",2710.000,2474.500,2602.3,31.366,28.640,30.120,
"2015-08-28 00:00",2434.400,1418.400,2090.0,28.176,16.416,24.190,
"2015-08-27 00:00",1285.900,350.600,449.8,14.883,4.058,5.206,
"2015-08-26 00:00",350.600,350.600,350.6,4.058,4.058,4.058,
"2015-08-25 00:00",350.600,331.400,348.2,4.058,3.836,4.030,
"2015-08-24 00:00",370.500,331.400,354.8,4.288,3.836,4.106,
"2015-08-23 00:00",446.300,350.600,420.2,5.165,4.058,4.863,
"2015-08-22 00:00",393.800,350.600,363.3,4.558,4.058,4.204,
"2015-08-21 00:00",566.200,393.800,466.2,6.554,4.558,5.396,
"2015-08-20 00:00",634.200,503.700,578.4,7.340,5.830,6.694,
"2015-08-19 00:00",634.200,474.300,544.3,7.340,5.490,6.300,
"2015-08-18 00:00",503.700,393.800,424.6,5.830,4.558,4.915,
"2015-08-17 00:00",474.300,446.300,463.9,5.490,5.165,5.369,
"2015-08-16 00:00",474.300,370.500,425.4,5.490,4.288,4.924,
"2015-08-15 00:00",599.500,446.300,481.7,6.939,5.165,5.575,
"2015-08-14 00:00",790.300,599.500,672.5,9.148,6.939,7.783,
"2015-08-13 00:00",990.700,790.300,874.5,11.467,9.148,10.122,
"2015-08-12 00:00",1373.300,990.700,1242.8,15.895,11.467,14.384,
"2015-08-11 00:00",1740.900,1373.300,1510.6,20.149,15.895,17.484,
"2015-08-10 00:00",2031.700,1740.900,1882.8,23.515,20.149,21.791,
"2015-08-09 00:00",2199.700,2031.700,2149.2,25.459,23.515,24.875,
"2015-08-08 00:00",2199.700,1906.900,2074.0,25.459,22.071,24.004,
"2015-08-07 00:00",1866.200,1202.100,1515.8,21.600,13.913,17.544,
"2015-08-06 00:00",1373.300,1094.000,1198.4,15.895,12.662,13.871,
"2015-08-05 00:00",1786.200,1373.300,1719.1,20.674,15.895,19.897,
"2015-08-04 00:00",1692.300,1329.100,1456.6,19.587,15.384,16.859,
"2015-08-03 00:00",1329.100,887.400,1155.1,15.384,10.271,13.369,
"2015-08-02 00:00",887.400,790.300,800.1,10.271,9.148,9.261,
"2015-08-01 00:00",837.800,747.200,781.0,9.697,8.648,9.040,
"2015-07-31 00:00",887.400,837.800,866.1,10.271,9.697,10.025,
"2015-07-30 00:00",939.200,887.400,932.1,10.870,10.271,10.788,
"2015-07-29 00:00",990.700,939.200,962.2,11.467,10.870,11.136,
"2015-07-28 00:00",990.700,670.400,741.6,11.467,7.759,8.584,
"2015-07-27 00:00",790.300,708.000,748.1,9.148,8.195,8.659,
"2015-07-26 00:00",837.800,634.200,724.6,9.697,7.340,8.387,
"2015-07-25 00:00",670.400,599.500,644.7,7.759,6.939,7.461,
"2015-07-24 00:00",599.500,566.200,575.5,6.939,6.554,6.661,
"2015-07-23 00:00",670.400,599.500,625.2,7.759,6.939,7.236,
"2015-07-22 00:00",670.400,634.200,668.4,7.759,7.340,7.736,
"2015-07-21 00:00",887.400,670.400,789.2,10.271,7.759,9.134,
"2015-07-20 00:00",1147.100,887.400,1045.5,13.277,10.271,12.101,
"2015-07-19 00:00",1243.600,1147.100,1211.5,14.393,13.277,14.022,
"2015-07-18 00:00",1462.000,1243.600,1328.9,16.921,14.393,15.380,
"2015-07-17 00:00",1906.900,1462.000,1640.8,22.071,16.921,18.991,
"2015-07-16 00:00",2552.400,1906.900,2319.3,29.542,22.071,26.843,
"2015-07-15 00:00",2912.600,2276.800,2700.8,33.711,26.351,31.259,
"2015-07-14 00:00",2276.800,1202.100,1792.3,26.351,13.913,20.744,
"2015-07-13 00:00",1202.100,503.700,904.2,13.913,5.830,10.465,
"2015-07-12 00:00",534.300,331.400,387.3,6.184,3.836,4.483,
"2015-07-11 00:00",370.500,331.400,351.0,4.288,3.836,4.063,
"2015-07-10 00:00",503.700,370.500,451.0,5.830,4.288,5.220,
"2015-07-09 00:00",446.300,419.500,441.9,5.165,4.855,5.115,
"2015-07-08 00:00",474.300,446.300,464.9,5.490,5.165,5.380,
"2015-07-07 00:00",474.300,474.300,474.3,5.490,5.490,5.490,
"2015-07-06 00:00",503.700,474.300,478.0,5.830,5.490,5.533,
"2015-07-05 00:00",503.700,419.500,494.7,5.830,4.855,5.725,
"2015-07-04 00:00",419.500,393.800,406.1,4.855,4.558,4.700,
"2015-07-03 00:00",393.800,370.500,393.1,4.558,4.288,4.550,
"2015-07-02 00:00",393.800,370.500,386.7,4.558,4.288,4.476,
"2015-07-01 00:00",393.800,393.800,393.8,4.558,4.558,4.558,
"2015-06-30 00:00",393.800,393.800,393.8,4.558,4.558,4.558,
"2015-06-29 00:00",393.800,393.800,393.8,4.558,4.558,4.558,
"2015-06-28 00:00",419.500,393.800,407.1,4.855,4.558,4.711,
"2015-06-27 00:00",393.800,393.800,393.8,4.558,4.558,4.558,
"2015-06-26 00:00",419.500,393.800,396.2,4.855,4.558,4.585,
"2015-06-25 00:00",419.500,419.500,419.5,4.855,4.855,4.855,
"2015-06-24 00:00",419.500,419.500,419.5,4.855,4.855,4.855,
"2015-06-23 00:00",446.300,419.500,434.8,5.165,4.855,5.032,
"2015-06-22 00:00",474.300,446.300,467.7,5.490,5.165,5.413,
"2015-06-21 00:00",474.300,474.300,474.3,5.490,5.490,5.490,
"2015-06-20 00:00",474.300,474.300,474.3,5.490,5.490,5.490,
"2015-06-19 00:00",474.300,446.300,463.3,5.490,5.165,5.363,
"2015-06-18 00:00",446.300,446.300,446.3,5.165,5.165,5.165,
"2015-06-17 00:00",446.300,446.300,446.3,5.165,5.165,5.165,
"2015-06-16 00:00",446.300,446.300,446.3,5.165,5.165,5.165,
"2015-06-15 00:00",446.300,446.300,446.3,5.165,5.165,5.165,
"2015-06-14 00:00",446.300,446.300,446.3,5.165,5.165,5.165,
"2015-06-13 00:00",474.300,446.300,471.6,5.490,5.165,5.459,
"2015-06-12 00:00",446.300,331.400,349.4,5.165,3.836,4.044,
"2015-06-11 00:00",503.700,370.500,481.6,5.830,4.288,5.575,
"2015-06-10 00:00",534.300,474.300,491.8,6.184,5.490,5.692,
"2015-06-09 00:00",566.200,446.300,503.3,6.554,5.165,5.825,
"2015-06-08 00:00",503.700,350.600,463.9,5.830,4.058,5.369,
"2015-06-07 00:00",599.500,350.600,506.1,6.939,4.058,5.858,
"2015-06-06 00:00",634.200,393.800,575.2,7.340,4.558,6.657,
"2015-06-05 00:00",790.300,474.300,703.2,9.148,5.490,8.139,
"2015-06-04 00:00",939.200,790.300,852.2,10.870,9.148,9.864,
"2015-06-03 00:00",939.200,939.200,939.2,10.870,10.870,10.870,
"2015-06-02 00:00",1041.600,887.400,932.4,12.056,10.271,10.792,
"2015-06-01 00:00",1243.600,1041.600,1147.6,14.393,12.056,13.282,
"2015-05-31 00:00",1041.600,1041.600,1041.6,12.056,12.056,12.056,
"2015-05-30 00:00",1147.100,1041.600,1106.9,13.277,12.056,12.812,
"2015-05-29 00:00",1202.100,1147.100,1186.3,13.913,13.277,13.730,
"2015-05-28 00:00",1243.600,1202.100,1217.8,14.393,13.913,14.095,
"2015-05-27 00:00",1243.600,1243.600,1243.6,14.393,14.393,14.393,
"2015-05-26 00:00",1285.900,1243.600,1272.5,14.883,14.393,14.728,
"2015-05-25 00:00",1373.300,1285.900,1338.4,15.895,14.883,15.491,
"2015-05-24 00:00",1462.000,1373.300,1408.5,16.921,15.895,16.302,
"2015-05-23 00:00",1551.600,1418.400,1463.7,17.959,16.416,16.941,
"2015-05-22 00:00",1551.600,1243.600,1444.4,17.959,14.393,16.717,
"2015-05-21 00:00",1243.600,1041.600,1164.7,14.393,12.056,13.480,
"2015-05-20 00:00",1041.600,837.800,977.8,12.056,9.697,11.318,
"2015-05-19 00:00",790.300,708.000,738.2,9.148,8.195,8.544,
"2015-05-18 00:00",747.200,670.400,727.8,8.648,7.759,8.423,
"2015-05-17 00:00",747.200,634.200,701.8,8.648,7.340,8.123,
"2015-05-16 00:00",837.800,708.000,792.7,9.697,8.195,9.175,
"2015-05-15 00:00",1094.000,837.800,950.2,12.662,9.697,10.998,
"2015-05-14 00:00",887.400,670.400,776.1,10.271,7.759,8.984,
"2015-05-13 00:00",1418.400,837.800,1301.2,16.416,9.697,15.060,
